2.2,0.98
2,0.894
2.4,1.02
2.33,0.471
2.4,1.02
2.67,0.943
2,0
4,0
3.6,0.49
3.33,0.943
4,0
3.67,0.471
3,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
2.33,0.471
4,0
4,0
4,0
4,0
4,0
4,0
3.33,0.471
3.75,0.433
3.33,0.943
4,0
4,0
4,0
3.67,0.471
4,0
2.67,0.471
3.4,0.8
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
2,1.414
4,0
4,0
3.33,0.943
4,0
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
3.67,0.471
3.2,0.748
4,0
4,0
4,0
4,0
2.67,0.943
2.6,1.02
3.67,0.471
3.4,0.8
3.67,0.471
2,1.414
3.33,0.943
1.67,0.471
2.2,1.166
1,0
2.4,1.2
3.67,0.471
1,0
1.67,0.943
1,0
3.67,0.471
2,1.414
3.67,0.471
3.67,0.471
3.67,0.471
1,0
1.33,0.471
1,0
4,0
2,1.414
1.33,0.471
4,0
2.4,1.02
3.5,0.866
2,0
4,0
2.4,1.02
2.33,0.471
4,0
3.67,0.471
3.67,0.471
2,0
2.67,0.943
2.33,0.471
4,0
3,0
2.33,0.471
1.67,0.943
2.67,0.471
2.67,0.471
1.2,0.4
3,0
2.33,0.943
1.8,0.748
2.6,1.356
2.67,0.471
1.67,0.471
1.67,0.471
2.5,0.957
3.33,0.943
1.67,0.471
4,0
3.33,0.745
3.33,0.471
3.2,1.166
2.6,1.02
3.67,0.471
2.33,0.471
3.33,0.943
4,0
3.75,0.433
3.4,0.49
2.6,1.02
4,0
4,0
3.67,0.471
3.67,0.471
4,0
3,0
2.33,0.943
4,0
1,0
1,0
1,0
4,0
3.67,0.471
2.67,0.943
1.67,0.471
2.67,0.943
4,0
2.33,0.471
4,0
3.4,0.8
3.67,0.471
3.67,0.471
1.67,0.471
2,0
2,0
2.67,0.943
4,0
2.4,1.2
2.33,0.471
3,0
1.67,0.943
2.2,0.748
1.33,0.471
1,0
1,0
1,0
4,0
3.33,0.471
3.33,0.943
3.4,0.8
3.67,0.471
4,0
2.67,0.471
2.8,1.166
2.67,0.943
4,0
3.5,0.866
2,0.894
2.4,1.02
2.33,0.943
2.33,0.943
2.33,0.471
2.4,1.02
2.67,0.471
2,0
1.33,0.471
2.6,1.02
2.67,0.471
2.33,0.471
3,0.816
2,0.632
3.67,0.471
4,0
4,0
4,0
2.33,0.471
4,0
4,0
4,0
4,0
3.33,0.471
4,0
4,0
3.33,0.471
2.14,0.99
3.67,0.471
4,0
4,0
4,0
2.6,1.2
3.67,0.471
3.67,0.471
4,0
4,0
1.33,0.471
2.8,0.748
4,0
4,0
4,0
2.33,0.943
4,0
3.67,0.471
3.67,0.471
4,0
4,0
3.6,0.49
3.67,0.471
3.67,0.471
4,0
4,0
3.33,0.943
3.4,0.8
4,0
4,0
3.67,0.471
4,0
4,0
3.67,0.471
3.67,0.471
3.25,1.299
4,0
2.67,0.471
3.67,0.471
3.33,0.471
1,0
1.33,0.471
3,0.632
4,0
3.33,0.471
3,1.414
3.33,0.471
3,1.095
3.2,0.748
2.8,0.98
3.67,0.471
4,0
3.33,0.471
3.4,0.49
3.33,0.943
3.33,0.943
2.33,0.471
3.33,0.943
2.67,0.943
4,0
3.33,0.471
3.25,0.433
4,0
3.33,0.943
1.67,0.943
4,0
2.8,1.166
3.67,0.471
3.67,0.471
4,0
4,0
3.33,0.471
4,0
4,0
4,0
3.67,0.471
3.67,0.471
3.33,0.943
2.2,1.166
3.33,0.471
2.67,0.471
3.67,0.471
2.67,0.471
1.67,0.471
2,0
1.33,0.471
2.4,1.02
3.67,0.471
1.33,0.471
3.67,0.471
2,1.414
4,0
3.2,0.748
4,0
4,0
3,0
3.67,0.471
4,0
4,0
4,0
4,0
4,0
2.67,0.471
4,0
4,0
4,0
4,0
4,0
3.67,0.471
3.67,0.471
4,0
4,0
4,0
3.2,0.748
4,0
3.67,0.471
4,0
4,0
3.67,0.471
2.71,1.03
2.8,0.748
3.17,0.687
3.33,0.943
3.67,0.471
3.67,0.471
3.33,0.471
2.67,0.471
3.67,0.471
3.67,0.471
3.33,0.943
3.33,0.943
3.67,0.471
3.67,0.471
1.67,0.471
4,0
3,0
3.75,0.433
4,0
4,0
4,0
4,0
4,0
3.67,0.471
1,0
1.33,0.471
2,0
2,0
3.33,0.471
4,0
2.67,0.471
3.67,0.471
2.33,0.471
3.67,0.471
3.33,0.471
3.67,0.471
2.67,0.471
3.67,0.471
3.67,0.471
2.4,1.02
3,0
3.67,0.471
4,0
3.33,0.471
4,0
3,0.894
3,0
3.33,0.471
3,1.414
3,0
3.33,0.471
4,0
2.8,0.748
4,0
2.33,0.471
3.6,0.49
2.33,0.943
4,0
4,0
3.2,0.748
4,0
3.33,0.943
4,0
3.67,0.471
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.33,0.471
4,0
4,0
3.4,0.49
4,0
4,0
3.67,0.471
4,0
4,0
2.67,0.943
1.33,0.471
1,0
1.33,0.471
1.33,0.471
1.6,0.8
2.33,0.471
1.33,0.471
1.67,0.471
2.67,0.943
1.2,0.4
1.67,0.471
2.8,0.748
3,1.414
4,0
3.33,0.471
4,0
2.67,0.471
2.4,1.02
2.4,1.02
3,1.265
3.67,0.471
2.33,0.471
2.2,0.98
2.4,1.02
2.33,0.471
3,0
1,0
1.33,0.471
3.33,0.943
3.67,0.471
3.8,0.4
3.25,0.433
2.4,1.02
2.8,1.166
3.33,0.943
2.6,0.8
4,0
3.67,0.471
2.33,0.471
3.67,0.471
4,0
2.33,0.471
4,0
4,0
3.4,0.8
3.4,0.8
3.67,0.471
3.33,0.943
3.33,0.943
2.4,1.02
3,1.414
3,1.414
4,0
3.33,0.943
2.67,0.471
1.8,0.748
2.67,0.471
4,0
1,0
3,0.894
3,0.894
3.33,0.943
2.6,1.02
4,0
3.67,0.471
4,0
4,0
3.17,0.898
4,0
4,0
4,0
3.67,0.471
4,0
3.67,0.471
3.67,0.471
4,0
3.75,0.433
3.33,0.943
2.67,0.471
4,0
3.75,0.433
3.67,0.471
4,0
4,0
4,0
3.33,0.943
3.33,0.943
4,0
4,0
3.33,0.471
3.75,0.433
2.67,0.943
3,1.414
4,0
4,0
3.33,0.745
3.67,0.471
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
4,0
2.33,0.471
3.33,0.471
4,0
4,0
4,0
4,0
2,0.632
3,0
3,0
2.67,0.943
2,0.632
2.33,0.471
2.67,0.471
2.67,0.471
2,0.894
2.83,0.687
2.4,0.49
2.33,0.943
1.67,0.471
2.33,0.471
2.67,0.471
2.67,0.471
3,0
2,0
2,0
2.33,0.471
2,1
2.6,1.02
2.4,1.02
2.67,0.943
2,0
3.67,0.471
3.67,0.471
4,0
4,0
4,0
4,0
3.33,0.471
3,0
4,0
3,1.095
4,0
4,0
2.6,0.8
2.33,1.247
3.33,0.943
3.67,0.471
2,0.894
3.67,0.471
4,0
2.67,0.471
4,0
4,0
4,0
3.33,0.471
2.67,0.471
2.33,0.471
1,0
3.2,0.748
2.2,0.98
2.4,1.02
2.33,0.471
2.67,0.943
2.33,0.943
2,1.414
2.67,0.471
2,0
3.67,0.471
2,1.414
3.67,0.471
3.67,0.471
2.67,0.471
4,0
2.33,0.471
3.33,0.471
4,0
3.67,0.471
2.33,0.943
3.33,0.471
3.33,0.943
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
3.4,0.8
4,0
3.67,0.471
3.67,0.471
4,0
4,0
4,0
3.67,0.471
4,0
3.67,0.471
4,0
3.67,0.471
4,0
4,0
4,0
2.67,0.943
4,0
4,0
3.67,0.471
4,0
3.67,0.471
3.67,0.471
4,0
4,0
3.25,0.433
4,0
3.2,0.748
4,0
3.2,0.748
2.33,0.471
3.75,0.433
4,0
3.33,0.471
4,0
4,0
3.67,0.471
4,0
2.8,0.748
2.67,0.471
2.33,0.471
2.8,0.748
4,0
4,0
3.67,0.471
3,0
3.67,0.471
4,0
4,0
3.67,0.471
2.67,0.471
3.33,0.471
3.2,1.166
4,0
3.33,0.943
2.33,0.471
3.2,0.748
3.4,0.49
3.75,0.433
4,0
4,0
3.67,0.471
3.67,0.471
3.67,0.471
3.33,0.471
4,0
4,0
4,0
3,0
4,0
4,0
3.5,0.764
2,0
2.33,0.471
4,0
4,0
4,0
4,0
3.67,0.471
2.33,0.471
4,0
3.6,0.49
4,0
4,0
3.33,0.943
4,0
3.67,0.471
4,0
3.33,0.471
3.67,0.471
4,0
3.33,0.471
3.67,0.471
4,0
4,0
4,0
4,0
4,0
3,0
3.33,0.943
4,0
3.67,0.471
4,0
4,0
4,0
4,0
3.33,0.943
1.33,0.471
4,0
3.2,1.166
2.6,1.2
4,0
2.2,0.748
3.33,0.471
4,0
2.67,0.943
3.5,0.866
1.33,0.471
4,0
3.2,0.748
2.2,1.166
3.67,0.471
3.67,0.471
1.67,0.471
2,0.894
4,0
2.6,1.02
4,0
4,0
3.67,0.471
4,0
3.4,0.49
3.33,0.943
3.2,0.748
4,0
3.67,0.471
3.67,0.471
4,0
4,0
4,0
4,0
4,0
2.67,0.943
3.67,0.471
3.33,0.943
3.67,0.471
2.6,1.02
3.67,0.471
4,0
1.33,0.471
2,0
2.8,0.748
4,0
2.33,0.471
4,0
4,0
3.67,0.471
3.2,0.748
4,0
3.67,0.471
4,0
4,0
2.67,0.471
4,0
3.33,0.943
4,0
4,0
2.33,0.471
3.33,0.943
3.4,0.49
3.33,0.471
3.67,0.471
1.33,0.471
2.33,0.943
3,0.632
4,0
4,0
4,0
4,0
4,0
4,0
3.6,0.49
4,0
3.67,0.471
4,0
2.67,0.943
3.33,0.943
3.33,0.943
4,0
3.4,0.8
2.6,1.02
1.83,0.898
3.33,0.471
3.33,0.943
3.67,0.471
4,0
4,0
4,0
4,0
3.67,0.471
3.67,0.471
2.8,0.748
4,0
4,0
4,0
4,0
3.33,0.471
2.33,0.471
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
3.75,0.433
4,0
4,0
4,0
4,0
4,0
2.67,0.943
4,0
4,0
4,0
4,0
4,0
4,0
3.33,0.471
4,0
4,0
3,0.632
4,0
3.67,0.471
4,0
2.33,0.471
2.33,0.471
2,0.894
1,0
1.33,0.471
2.5,0.957
1,0
1.67,0.943
1,0
1,0
1.33,0.471
1.33,0.471
1,0
1,0
1.75,1.299
1,0
1,0
1,0
1,0
1,0
2.33,0.471
1,0
1,0
3.67,0.471
2.67,0.471
3.33,0.471
3.33,0.943
2.67,1.106
3.33,0.471
3.33,0.471
4,0
4,0
3.67,0.471
4,0
4,0
3.67,0.471
4,0
3.33,0.943
3,1.414
4,0
4,0
1.67,0.471
3.67,0.471
4,0
4,0
4,0
4,0
4,0
1.8,0.748
3.67,0.471
2.67,0.943
3.33,0.471
1,0
4,0
3.33,0.943
3.33,0.471
3.67,0.471
3.33,0.471
3.25,1.299
2.2,1.166
3,1.414
3.2,1.166
3.33,0.943
3.67,0.471
3.67,0.471
3.33,0.943
3.33,0.471
3.33,0.471
3.67,0.471
3.33,0.471
3.2,0.748
2.67,0.943
2.8,1.166
1.8,0.748
2.67,0.943
1,0
1.33,0.471
2.67,0.471
2,0
1.33,0.471
3.67,0.471
4,0
4,0
4,0
2.33,0.471
2.67,0.471
4,0
4,0
4,0
3.67,0.471
4,0
3.67,0.471
4,0
3.67,0.471
4,0
3.67,0.471
4,0
4,0
4,0
3.67,0.471
3.67,0.471
4,0
4,0
3.4,0.8
4,0
4,0
4,0
4,0
3.67,0.471
3.67,0.471
3.67,0.471
3.6,0.49
4,0
3.67,0.471
3.75,0.433
3.67,0.471
3.75,0.433
3.33,0.471
4,0
3.67,0.471
4,0
3.67,0.471
3.67,0.471
3.33,0.943
4,0
3.33,0.943
3.67,0.471
4,0
3,0.894
4,0
3.75,0.433
4,0
4,0
4,0
3.67,0.471
3.67,0.471
1.8,0.748
3.67,0.471
1.4,0.49
4,0
4,0
1.75,0.433
2.2,1.166
4,0
4,0
3.67,0.471
3.67,0.471
2.33,0.471
3.33,0.471
4,0
4,0
4,0
3.33,0.471
3.8,0.4
4,0
4,0
4,0
1.67,0.471
2.6,1.2
3.67,0.471
3,1.414
4,0
4,0
3.67,0.471
4,0
4,0
2,0
3.33,0.471
1.67,0.943
2.33,0.471
3.67,0.471
4,0
1.67,0.471
1.67,0.471
2.33,0.471
1.33,0.471
4,0
2,0
2.25,0.433
3.67,0.471
4,0
4,0
3.4,0.8
4,0
3.67,0.471
3.67,0.471
4,0
3.67,0.471
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3,1.414
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
4,0
3.33,0.471
4,0
4,0
3.2,0.748
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
2.33,0.471
3.67,0.471
2.33,0.471
4,0
4,0
4,0
3.67,0.471
3.67,0.471
4,0
3.67,0.471
4,0
3.43,0.728
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
4,0
4,0
4,0
3,0
3.67,0.471
4,0
2.67,0.471
4,0
4,0
4,0
3,1.414
3.67,0.471
3.5,0.764
3.8,0.4
3.33,0.943
4,0
3.67,0.471
4,0
3.67,0.471
4,0
3.33,0.943
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
3.75,0.433
3.33,0.471
4,0
4,0
3.2,0.748
3.25,1.299
3.33,0.471
3.75,0.433
1.67,0.471
4,0
3,0.632
4,0
4,0
4,0
4,0
4,0
4,0
2.33,0.471
4,0
4,0
3.67,0.471
4,0
3.67,0.471
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3,0.894
4,0
4,0
4,0
4,0
1.33,0.471
4,0
4,0
3.67,0.471
3.67,0.471
4,0
4,0
3.33,0.471
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.75,0.433
4,0
4,0
4,0
4,0
3,0.894
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
3.33,0.943
4,0
4,0
4,0
3.67,0.471
3.67,0.471
4,0
3.67,0.471
3,1.265
4,0
4,0
4,0
4,0
2.8,1.166
1.67,0.471
4,0
2.33,0.471
3.4,0.8
3.2,1.166
2.2,1.166
3.25,0.433
4,0
3,0
1,0
1,0
2.8,0.748
2,0
2.33,0.943
1,0
1.67,0.943
2,0
2.67,0.943
1.33,0.471
1.75,0.433
2.67,0.471
1,0
1.33,0.471
2.17,0.687
2,0.894
3.67,0.471
4,0
3.67,0.471
4,0
3.33,0.943
3.6,0.49
4,0
3.67,0.471
3.33,0.745
3.67,0.471
3.33,0.943
2,0
2.6,1.02
3.67,0.471
3.33,0.471
4,0
3.33,0.471
2,1.414
1,0
2.67,0.943
4,0
3.33,0.471
4,0
2.33,0.943
1.67,0.471
1.33,0.471
2.67,0.943
1.33,0.471
1.67,0.943
1.67,0.943
4,0
4,0
4,0
4,0
4,0
4,0
3,1.095
1.67,0.471
2,0
3.67,0.471
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
2,1.414
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
3.33,0.471
3.67,0.471
3.33,0.943
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.33,0.471
4,0
4,0
3.67,0.471
3.67,0.471
4,0
4,0
3.33,0.943
3.33,0.943
4,0
3.67,0.471
4,0
2.25,0.968
4,0
4,0
4,0
3.33,0.943
3.33,0.943
4,0
4,0
4,0
2.8,0.748
3.67,0.471
4,0
4,0
4,0
3.75,0.433
4,0
3.33,0.471
4,0
4,0
4,0
4,0
2.33,0.943
3.67,0.471
3,0.632
3.67,0.471
3.33,0.943
3.67,0.471
3.67,0.471
3.33,0.943
2.33,1.247
3.67,0.471
2.2,1.166
2.33,0.471
2.33,0.471
1.75,0.433
3.6,0.49
2.67,0.471
3,0.894
3.4,0.8
1.67,0.471
2.6,1.02
2.6,1.02
3,1.414
4,0
2.8,0.748
2.33,0.471
2.4,1.02
2.67,0.471
3,1.095
4,0
4,0
2.67,0.471
4,0
2.33,0.471
4,0
4,0
3.67,0.471
4,0
4,0
4,0
3.33,0.943
3.67,0.471
3.67,0.471
4,0
3.67,0.471
4,0
4,0
1.67,0.471
2.33,0.943
2.2,0.748
1.33,0.471
1.67,0.943
4,0
3.67,0.471
4,0
3.67,0.471
3,0.894
2.6,1.356
4,0
4,0
2,1.414
2.67,0.471
4,0
4,0
3.67,0.471
4,0
3.67,0.471
3.33,0.943
3.4,0.49
4,0
4,0
3.4,0.49
4,0
4,0
3.67,0.471
4,0
4,0
4,0
2.4,1.02
3.67,0.471
2.8,1.166
4,0
3.2,1.166
4,0
4,0
3.2,0.748
4,0
3.6,0.49
4,0
4,0
4,0
4,0
3.75,0.433
4,0
4,0
4,0
4,0
3.5,0.866
4,0
3.67,0.471
4,0
2.33,0.471
1.25,0.433
2.33,0.471
3.33,0.471
2.8,0.98
3,1.414
2.4,1.02
4,0
3,1.095
2.67,0.943
3.33,0.471
3.67,0.471
4,0
3.67,0.471
4,0
4,0
4,0
3,1.095
3.33,0.471
3.33,0.943
4,0
3.67,0.471
4,0
3,1.414
3.33,0.943
4,0
3.67,0.471
4,0
1.67,0.943
4,0
2.67,0.943
4,0
4,0
4,0
4,0
2.67,0.943
3.33,0.943
3.33,0.943
4,0
2.67,0.471
2.67,0.943
4,0
4,0
3,0
4,0
2.67,0.943
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.33,0.471
4,0
4,0
4,0
2.6,1.02
3.33,0.943
4,0
1.67,0.471
1,0
1.33,0.471
1,0
4,0
4,0
3.33,0.943
4,0
2.67,0.943
4,0
4,0
4,0
4,0
4,0
3.67,0.471
3.67,0.471
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
3.33,0.471
4,0
3.33,0.471
2.33,0.471
3.67,0.471
3.67,0.471
2.67,0.943
3,0
4,0
2.67,0.943
3.6,0.49
4,0
2,0.632
2.67,0.471
2.8,1.166
2.8,0.748
3.5,0.866
2.8,0.748
2.4,1.02
2.8,0.748
3,0
2.67,0.471
3.67,0.471
3,0.894
3.67,0.471
3.33,0.471
3,0
4,0
3.67,0.471
3.67,0.471
3.67,0.471
4,0
3.67,0.471
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
2.8,1.47
3.2,0.748
4,0
3.33,0.471
4,0
3,1.414
1.67,0.943
2.2,0.98
4,0
3.33,0.745
4,0
4,0
3.75,0.433
3.67,0.471
4,0
4,0
3,0
4,0
3,1.414
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
4,0
3.67,0.471
4,0
4,0
4,0
3.75,0.433
2.67,0.471
3.67,0.471
3,0.632
2.4,1.2
3.2,0.748
2.67,0.943
2.67,0.471
3,0
2.6,1.02
3.4,0.8
3.25,0.433
4,0
3.33,0.471
2.8,0.748
3.67,0.471
3.33,0.943
4,0
4,0
3.33,0.471
4,0
4,0
4,0
3.8,0.4
4,0
3.67,0.471
3.67,0.471
1,0
3.33,0.943
2.4,1.02
2.4,1.02
1.67,0.471
1.33,0.471
1.75,1.299
2.6,1.02
1,0
1.67,0.943
2.6,0.8
1,0
1.33,0.471
1,0
2.67,0.471
1,0
1.33,0.471
1,0
1,0
3,0
1,0
1,0
4,0
4,0
4,0
3.2,0.748
4,0
4,0
3.67,0.471
4,0
4,0
3.67,0.471
4,0
4,0
3.33,0.471
4,0
3.67,0.471
3.67,0.471
4,0
3.67,0.471
4,0
3.67,0.471
3.67,0.471
3,0.894
4,0
3.67,0.471
3.67,0.471
4,0
4,0
4,0
3.67,0.471
2.6,0.8
2.33,0.471
3.4,0.8
1.75,0.433
2.67,0.471
3.33,0.471
4,0
2.6,1.356
1.67,0.471
2.4,1.02
2.33,0.943
3.33,0.943
3.4,0.8
4,0
3,0.894
2.2,0.748
1.75,0.433
3.33,0.471
3.67,0.471
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
3.67,0.471
4,0
3.67,0.471
2.6,0.8
4,0
3.67,0.471
4,0
4,0
4,0
3.2,1.166
3.67,0.471
4,0
3.33,0.943
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.33,0.943
4,0
4,0
4,0
4,0
4,0
2.33,0.471
1.33,0.471
1,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
3.67,0.471
3.4,0.8
3,0.894
4,0
3.33,0.471
2.67,0.471
4,0
4,0
2.2,0.748
4,0
3.67,0.471
3.6,0.49
4,0
4,0
3.67,0.471
4,0
4,0
1.67,0.471
3.33,0.943
4,0
3,1.414
1.6,0.8
2.8,1.166
3.33,0.745
1.8,0.748
2,1.095
4,0
1.67,0.471
3.33,0.471
2.4,0.8
3,1.414
4,0
1.75,0.433
3.67,0.471
3.67,0.471
4,0
1.67,0.471
4,0
2.8,1.166
2.67,0.471
4,0
3.75,0.433
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
2.33,0.943
3.67,0.471
4,0
4,0
2.2,1.166
4,0
1.33,0.471
4,0
3.33,0.471
4,0
2.67,0.471
3,0
1,0
3.2,0.748
3.17,0.687
1.67,0.471
1,0
2.67,0.471
3.6,0.49
4,0
4,0
4,0
4,0
2.33,0.471
4,0
3.67,0.471
2.67,0.471
2.67,0.943
2,0
2,0
3.25,0.433
2,0
2.2,0.748
2,0.632
3,1.414
2.33,0.471
1.67,0.471
2.33,0.943
4,0
3.33,0.471
2,0.894
2.4,1.2
1.67,0.943
3.2,0.748
4,0
3.67,0.471
3.67,0.471
3.33,0.471
3.67,0.471
3.67,0.471
4,0
4,0
3.4,0.8
2.2,0.748
4,0
4,0
3.67,0.471
3.67,0.471
4,0
3.33,0.471
4,0
3.67,0.471
3.75,0.433
3.67,0.471
3.5,0.5
3.33,0.471
4,0
3,0
2.8,0.748
4,0
4,0
3.33,0.471
4,0
2.67,0.943
2.6,1.02
3.67,0.471
2.67,0.943
3.33,0.471
3.67,0.471
4,0
4,0
4,0
3.33,0.943
4,0
3.67,0.471
3.67,0.471
4,0
4,0
4,0
3.67,0.471
2.6,1.02
3.33,0.471
3.67,0.471
2.67,0.943
2.67,0.943
2.6,1.2
2.67,0.471
3.33,0.471
2.4,1.356
3.67,0.471
2,0.632
1.67,0.471
4,0
3.33,0.471
3.67,0.471
3.33,0.471
3,0
2.33,0.471
2.6,0.8
2.8,0.98
3.33,0.471
3,0
2.67,0.943
2.67,0.471
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
3.67,0.471
4,0
4,0
3.67,0.471
4,0
3.67,0.471
4,0
3.33,0.471
4,0
3.67,0.471
3.67,0.471
4,0
4,0
4,0
4,0
4,0
3.33,0.471
3.33,0.471
4,0
3.67,0.471
1.67,0.943
4,0
4,0
4,0
2.8,1.166
4,0
3.67,0.471
3.33,0.943
1.33,0.471
2,0
2.33,0.471
2.2,0.98
2.67,0.471
2.6,0.8
1.33,0.471
1.67,0.471
1.67,0.471
1.67,0.471
3,0
2.33,0.471
1.33,0.471
1.75,0.433
1.67,0.471
3.33,0.471
3.33,0.471
2.4,1.02
1.33,0.471
3.33,0.471
3.67,0.471
3.67,0.471
4,0
3.67,0.471
4,0
4,0
4,0
2.6,1.02
2,0
4,0
3.67,0.471
3.67,0.471
3.33,0.471
4,0
3,1.414
3.67,0.471
3,1.095
4,0
2,0
4,0
4,0
4,0
4,0
3.2,1.166
2.6,1.2
3.67,0.471
3.33,0.471
4,0
4,0
3.4,0.8
3.67,0.471
4,0
2.33,0.471
4,0
4,0
3.75,0.433
4,0
3.33,0.943
4,0
3.67,0.471
2,0
4,0
2.8,0.748
2.5,0.957
4,0
3.67,0.471
3.4,0.8
3.33,0.471
3.33,0.471
3.67,0.471
1.67,0.471
3.67,0.471
4,0
3,1.414
3.33,0.471
4,0
4,0
3.33,0.471
3.4,0.8
3.33,0.471
2.83,0.687
2.67,0.471
4,0
4,0
3.75,0.433
4,0
3.2,1.166
4,0
4,0
3.67,0.471
3.67,0.471
4,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.67,0.471
3.2,0.748
4,0
4,0
4,0
3.67,0.471
3.67,0.471
3.67,0.471
2.67,0.471
3.67,0.471
3.33,0.943
2.8,1.166
2,1.414
3.75,0.433
3.2,0.748
3.33,0.943
2.6,1.02
3.33,0.943
3.67,0.471
3.67,0.471
4,0
3,1.414
3.33,0.943
4,0
3.33,0.471
3.67,0.471
4,0
1.67,0.943
3.33,0.943
3.33,0.943
2.6,1.02
3.33,0.471
2.4,0.8
3,0.816
1.33,0.471
3.67,0.471
4,0
2.67,0.471
2.67,0.943
2.33,0.471
2.33,0.471
2.67,0.943
2.2,0.98
2,0
3,0
2,0
2.33,0.471
1,0
2.33,0.471
2.33,0.471
2.33,0.471
3.67,0.471
2.4,1.2
3.4,0.8
3.67,0.471
4,0
3.75,0.433
4,0
4,0
4,0
3.25,1.299
4,0
4,0
4,0
3.75,0.433
4,0
2.67,0.943
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
4,0
3.67,0.471
4,0
4,0
3.2,0.4
3.33,0.943
3.67,0.471
3.67,0.471
3.8,0.4
4,0
1.83,0.687
1.6,0.8
2,0
2,0
2.4,1.356
2,0.632
1.33,0.471
2,0
1.6,0.8
3.67,0.471
2,0
3.33,0.943
1.67,0.471
3,1.095
1.4,0.49
1.67,0.471
2.67,0.943
1.67,0.471
1.33,0.471
3.67,0.471
3.67,0.471
4,0
4,0
4,0
4,0
3.67,0.471
3.33,0.943
4,0
4,0
3,1.414
3.67,0.471
4,0
3.67,0.471
1.33,0.471
4,0
3.67,0.471
2.67,0.471
4,0
3.67,0.471
3.33,0.943
3.33,0.471
2.8,1.166
3.67,0.471
4,0
3.33,0.943
3.33,0.471
3.67,0.471
3.33,0.471
3.33,0.471
3.67,0.471
4,0
3.67,0.471
3.67,0.471
3.67,0.471
4,0
3.67,0.471
3.67,0.471
3.67,0.471
2.67,0.471
3.4,0.8
3.6,0.8
3.33,0.943
4,0
2.67,0.943
4,0
4,0
4,0
3.67,0.471
4,0
1,0
4,0
4,0
4,0
3.67,0.471
3.67,0.471
3.75,0.433
3.75,0.433
3.67,0.471
3,1.265
3.67,0.471
3.33,0.943
4,0
4,0
2.33,0.471
4,0
3.75,0.433
4,0
2.33,0.471
4,0
3.67,0.471
3.67,0.471
4,0
4,0
2.67,0.943
2.67,0.943
3.67,0.471
3.4,0.8
3.67,0.471
3.67,0.471
2.33,0.471
3.67,0.471
4,0
3.67,0.471
3,1.414
3,1.095
3.67,0.471
4,0
3.67,0.471
4,0
3.67,0.471
4,0
3.2,0.748
4,0
4,0
4,0
4,0
3.67,0.471
4,0
4,0
3.67,0.471
4,0
4,0
3.67,0.471
3.67,0.471
4,0
3.33,0.943
4,0
4,0
4,0
4,0
3.33,0.943
4,0
3.33,0.471
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
3.33,0.471
4,0
2,0
4,0
4,0
3,0
4,0
3.67,0.471
3.33,0.943
4,0
4,0
4,0
4,0
